"<p>La herencia, el polimorfismo y la encapsulación son elementos de 
la… </p><ol><li>Programación Orientada a Aspectos (POA) </li><li>Programación Orientada a Objetos (POO) </li><li>Programación Orientada a Eventos (POE) 
 </li></ol>";B
"<p>Elija la respuesta correcta </p><ol><li>SOAP codifica los mensajes utilizando XML </li><li>SOAP es un protocolo propietario y tiene su sintaxis propia </li><li>SOAP es un protocolo cuya sintaxis responde a la ISO 4683-1:1998 
 </li></ol>";A
"<p>Cuál 
es 
la 
afirmación 
correcta 
sobre 
la 
dirección 
IP 
208.67.222.222/26: </p><ol><li>La dirección de la red correspondiente es 208.67.222.193. </li><li>La subred a que corresponde puede alojar 62 IPs posibles para hosts. </li><li>La dirección de broadcast es la 208.67.222.254 
 </li></ol>";B
"<p>Un sistema CRM </p><ol><li>Ha de disponer de un canal de atención web </li><li>Integra todas las comunicaciones de un cliente </li><li>Ha de estar integrado con los datos del negocio 
 
 
 
</li></ol>";C
"<p>Uno de los protocolos que se definen en el modelo TCP/IP es el 
denominado FTP (File Transfer Protocol), o Protocolo de 
Transmisión de Ficheros. ¿A qué capa pertenece este protocolo? </p><ol><li>Capa de Red (o Network) </li><li>Capa de Transporte (o Transport) </li><li>Capa de Aplicación (o Application) 
 </li></ol>";C
"<p>En la metodología de gestión de sistemas de información METRICA 
v3, se define el objetivo principal del “Proceso de Implementación y 
Aceptación del Sistema”, como la entrega y aceptación del sistema 
en su totalidad, y la realización de todas las actividades necesarias 
para el paso a producción de este. ¿Cuál de las siguientes 
actividades no forma parte de este proceso? </p><ol><li>Carga de Datos al Entorno de Operación </li><li>Establecimiento del Acuerdo de Nivel de Servicio </li><li>Elaboración de los Manuales de Usuario 
 </li></ol>";C
"<p>¿Cuál de los siguientes protocolos de la capa de transporte es no 
fiable y no orientado a la conexión? </p><ol><li>UDP </li><li>IP </li><li>TCP 
 </li></ol>";A
"<p>¿Cuál de los siguientes conjuntos está integrado en su totalidad por 
etiquetas que han sido incorporadas como novedad en el lenguaje 
HTML5? </p><ol><li><header>, <article> y <bdi> </li><li><head>, <foot> y <nav> </li><li><canvas>, <img> y <audio> 
 </li></ol>";A
"<p>¿Para qué se utiliza el servicio SMB de Windows? </p><ol><li>Para configurar un proxy inverso </li><li>Como servicio de nombres de dominio </li><li>Para compartir archivos e impresoras 
</li></ol>";C
"<p>Señale la respuesta incorrecta. En un Datacenter Tier IV… </p><ol><li>Se comparten recursos con el centro de respaldo. </li><li>No se comparten recursos con el centro de respaldo. </li><li>Cada servidor tiene doble fuente de alimentación eléctrica 
independiente y activa a la vez. 
 </li></ol>";A
"<p>El PUE (Power Usage effectiveness) es una métrica que trata de 
determinar la eficiencia energética de un Centro de Proceso de 
Datos, y se define como el resultado de dividir </p><ol><li>La potencia total consumida por el CPD entre la potencia consumida 
en el equipamiento TI (servidores, equipos de comunicaciones, 
almacenamiento y otros). </li><li>La potencia total consumida por el CPD entre la potencia usada en el 
equipamiento no TI (climatización, distribución eléctrica, iluminación, 
etc). </li><li>La potencia consumida por el equipamiento TI entre la consumida por 
el equipamiento no TI. 
 </li></ol>";A
"<p>Señale entre las siguientes herramientas el gestor de copia de 
seguridad en línea utilizado por productos de base de datos Oracle </p><ol><li>RFID </li><li>RSYNC </li><li>RMAN 
 </li></ol>";C
"<p>¿Cuál de las siguientes NO es una distribución LINUX? </p><ol><li>Fedora </li><li>Ubuntu </li><li>Solaris 
 
 
</li></ol>";C
